id,baslik,alt_baslik,oda_tipi,gecelik_fiyat_tl,fiyat_1_gun_tl,fiyat_1_hafta_tl,fiyat_1_ay_tl,fiyat_3_ay_tl,puan,yorum_sayisi,enlem,boylam,url,resim_url
1349155642456291549,Ev - Gümüştepe,Doğayla içiçe 5 kişilik harika daire,Daire / Ev,4818,,4500,4500,5453,4.98,51,40.18371856944163,28.97496861071464,https://www.airbnb.com.tr/rooms/1349155642456291549,https://a0.muscache.com/im/pictures/2082378621.jpg
47522663,Daire - Yıldırım,Bursa Merkez 3 Yatak Odası + 1 Oturma Odası - Türk Hamamı,Özel Oda,4737,,4737,4737,4737,4.83,322,40.1808,29.0712,https://www.airbnb.com.tr/rooms/47522663,https://a0.muscache.com/im/pictures/1117598854.jpg
1772766012150058491,Daire - Osmangazi,Çekirge dağ yolu özel hamam' lı + jakuzili daire,Daire,5123,,4990,5389,4990,,0,40.1985,29.0176,https://www.airbnb.com.tr/rooms/1772766012150058491,https://a0.muscache.com/im/pictures/2814452715.jpg
48174749,Ev - Osmangazi,Eşsiz Manzaralı Keyifli Çatı Katı - Roof suite,Daire / Ev,5658,,5601,,5716,4.77,197,40.18005,29.01603,https://www.airbnb.com.tr/rooms/48174749,https://a0.muscache.com/im/pictures/1622480569.jpg
1591904535261178656,Daire - Yıldırım,4B/4 Büyük Ana Yaşam Alanı! Konforlu konaklama için,Daire,5109,,5109,,5109,4.96,26,40.1792,29.0711,https://www.airbnb.com.tr/rooms/1591904535261178656,https://a0.muscache.com/im/pictures/2467778747.jpg
1576816419599518453,Butik otel - Osmangazi,Şehir Merkezli Temiz Güvenli Butik Aile Oteli ,Daire / Ev,2300,,2200,2500,2200,5.0,5,40.1829,29.0608,https://www.airbnb.com.tr/rooms/1576816419599518453,https://a0.muscache.com/im/pictures/2748040931.jpg
50264353,Daire - Osmangazi,Bursa'da şehrin göbeğinde 3+1 ev,Daire,5358,,4500,,6217,4.88,427,40.1814,29.0679,https://www.airbnb.com.tr/rooms/50264353,https://a0.muscache.com/im/pictures/2392882614.jpg
32884123,Konaklama yeri - Yıldırım,Merkez 1. Kat (Küçük stüdyo) #401,Daire / Ev,1638,,1599,1717,1599,4.74,183,40.1811,29.0724,https://www.airbnb.com.tr/rooms/32884123,https://a0.muscache.com/im/pictures/695418055.jpg
39781478,Otel - Osmangazi,"Yankı Hotel, Bahçeli Oda, Çift Kişilik Yatak, Çekyat",Özel Oda,2875,,2875,,,5.0,4,40.2,29.018,https://www.airbnb.com.tr/rooms/39781478,https://a0.muscache.com/im/pictures/2351161177.jpg
1705176959434303253,Otel - Osmangazi,Altıparmak zafer plaza yürüme mesafesi,Daire / Ev,1700,,1700,,,,0,40.18982722168298,29.053973066133956,https://www.airbnb.com.tr/rooms/1705176959434303253,https://a0.muscache.com/im/pictures/2674098811.jpg
1278260521818008521,Butik otel - Yıldırım,Pera Pansiyon Hotel Standart Oda (oda),Özel Oda,2232,,2350,2115,,4.92,13,40.18189643534931,29.072893045020034,https://www.airbnb.com.tr/rooms/1278260521818008521,https://a0.muscache.com/im/pictures/2020253027.jpg
1415432627742826716,Ev - Osmangazi,Bursa *Vardar Guest House* Bahçeli Müstakil Ev,Daire / Ev,4500,,4500,,,4.89,27,40.205178295691624,29.01702337083631,https://www.airbnb.com.tr/rooms/1415432627742826716,https://a0.muscache.com/im/pictures/2164666917.jpg
767865136064757456,Daire - Yıldırım,konforlu bir konaklama için tasarlanmış ! 2B/11,Daire,3892,,,3892,3892,4.92,118,40.17802,29.07032,https://www.airbnb.com.tr/rooms/767865136064757456,https://a0.muscache.com/im/pictures/1534041120.jpg
1196399879447412448,Daire - Gümüştepe,Harika manzaralı lüks 2+1 daire (5kişilik),Daire,4976,,,4500,5453,4.95,98,40.1844,28.9758,https://www.airbnb.com.tr/rooms/1196399879447412448,https://a0.muscache.com/im/pictures/1948108325.jpg
652512107329910585,Ev - Osmangazi,Özel Bahçeli Müstakil Ev,Daire / Ev,4284,,,4253,4315,4.9,68,40.22185,29.0079,https://www.airbnb.com.tr/rooms/652512107329910585,https://a0.muscache.com/im/pictures/2806753230.jpg
50986874,Otel odası - Bursa,Royal Residence 1 yatak odası + 1 balkonlu oturma odası,Özel Oda,4250,,,4250,4250,4.87,23,40.21285,28.99562,https://www.airbnb.com.tr/rooms/50986874,https://a0.muscache.com/im/pictures/1217598024.jpg
988917158620917365,Daire - Osmangazi,Bursa Manzaralı Kullanışlı Daire 4,Daire,2901,,,2901,,4.79,56,40.19743,29.01438,https://www.airbnb.com.tr/rooms/988917158620917365,https://a0.muscache.com/im/pictures/2138620045.jpg
1774634756307796397,Daire - Yıldırım,Yeşil Camii'nin yanında 3 yatak odalı rahat Premium,Özel Oda,4210,,,4210,4210,,0,40.1824,29.074,https://www.airbnb.com.tr/rooms/1774634756307796397,https://a0.muscache.com/im/pictures/2817595454.jpg
1247302358068947754,Otel - Bursa,Junior oda,Özel Oda,3922,,,3922,,4.67,33,40.208,28.9883,https://www.airbnb.com.tr/rooms/1247302358068947754,https://a0.muscache.com/im/pictures/2012057551.jpg
890422598428064549,Ev - Osmangazi,Özel Bahçeli Tarihi Türk Evi,Daire / Ev,6836,,,,6836,4.91,115,40.1844,29.0571,https://www.airbnb.com.tr/rooms/890422598428064549,https://a0.muscache.com/im/pictures/1650773649.jpg
32886848,Konaklama yeri - Yıldırım,Merkez 4. Kat (2+1 Dubleks-Terras) #404,Daire / Ev,2842,,,,2842,4.7,299,40.18008,29.07169,https://www.airbnb.com.tr/rooms/32886848,https://a0.muscache.com/im/pictures/1647369813.jpg
1736597821971508731,"Kulübe - Socorro, Brezilya",Cabana Verde Raiz - Merkeze 5 dakika - Rio do Peixe,Daire / Ev,4253,,4253,,,,0,-22.6053,-46.5035,https://www.airbnb.com.tr/rooms/1736597821971508731,https://a0.muscache.com/im/pictures/2805709135.jpg
1752244609350106061,"Ev - San Antonio, Teksas, Amerika Birleşik Devletleri",Modern Oasis Havuzu ve Parkı,Daire / Ev,9244,,,9244,,,0,29.3818,-98.7415,https://www.airbnb.com.tr/rooms/1752244609350106061,https://a0.muscache.com/im/pictures/2783162067.jpg
1740020173483064922,"Ev - Chapin, Güney Carolina, Amerika Birleşik Devletleri","Murray Gölü manzarası, halka açık iskeleye 3 dakika!
",Daire / Ev,17515,,,,17515,,0,34.09748,-81.33815,https://www.airbnb.com.tr/rooms/1740020173483064922,https://a0.muscache.com/im/pictures/2747838253.jpg
1582544566329839025,"Ev - Macaé, Brezilya",Havuzlu + kaydıraklı dağ evleri Areia Branca,Daire / Ev,11577,,,,11577,5.0,4,-22.340378996034367,-42.035748087673916,https://www.airbnb.com.tr/rooms/1582544566329839025,https://a0.muscache.com/im/pictures/2658673612.jpg
1724385779501879883,Ev - Olympia,"Göl kenarı | 2 yatak odası + çatı katı | Teras, balkon ve göl erişimi",Özel Oda,11506,,,11506,,5.0,5,46.9308,-122.804,https://www.airbnb.com.tr/rooms/1724385779501879883,https://a0.muscache.com/im/pictures/2714215468.jpg
1734233297639507627,Lake View bölgesinde oda,Muhteşem Konum - Özel Oda,Özel Oda,5838,,5838,,,4.78,9,41.9376,-87.6538,https://www.airbnb.com.tr/rooms/1734233297639507627,https://a0.muscache.com/im/pictures/2735361134.jpg
1401280455431040849,Daire - Lake View,Lakeview'da Şık 1 Yatak Odalı Daire,Özel Oda,6690,,6690,,,4.7,40,41.93439,-87.64445,https://www.airbnb.com.tr/rooms/1401280455431040849,https://a0.muscache.com/im/pictures/2191255237.jpg
1403231465011651820,Daire - Lake View,Modern ve tamamen mobilyalı 1 yatak odalı daire,Özel Oda,7711,,7711,,,4.32,47,41.93649,-87.65394,https://www.airbnb.com.tr/rooms/1403231465011651820,https://a0.muscache.com/im/pictures/2145008508.jpg
1421099382072409518,Daire - Lake View,Verandalı göl manzaralı ev,Daire,11896,,11896,,,4.91,78,41.9378,-87.6624,https://www.airbnb.com.tr/rooms/1421099382072409518,https://a0.muscache.com/im/pictures/2175258324.jpg
1253629821077866493,Sıra ev - Lake View,"İdeal Lakeview konumu! Wrigley, DePaul'a yürüyün",Daire / Ev,14839,,14839,,,4.96,71,41.93579,-87.64591,https://www.airbnb.com.tr/rooms/1253629821077866493,https://a0.muscache.com/im/pictures/2009061408.jpg
1424129600477029929,Daire - Lake View,"Wrigleyville yakınında dinlenin, 1 park yeri dâhil!",Daire,19412,,19412,,,4.8,35,41.9392,-87.6515,https://www.airbnb.com.tr/rooms/1424129600477029929,https://a0.muscache.com/im/pictures/2178839951.jpg
1401814775288445641,Daire - Lake View,Güvenilir kablosuz internet bağlantısı olan modern 2 yatak odalı,Özel Oda,9366,,9366,,,4.81,73,41.94452,-87.64691,https://www.airbnb.com.tr/rooms/1401814775288445641,https://a0.muscache.com/im/pictures/2174247067.jpg
1400960681746151744,Daire - Lake View,Central 1BR Retreat Apartment,Daire,7395,,7395,,,4.85,67,41.93898,-87.67058,https://www.airbnb.com.tr/rooms/1400960681746151744,https://a0.muscache.com/im/pictures/2225826598.jpg
609426723980234879,Wrigleyville bölgesinde oda,H4-A Blok'tan Wrigley Field'a - 5 Misafire Kadar,Özel Oda,3214,,3214,,,4.7,182,41.94887,-87.65802,https://www.airbnb.com.tr/rooms/609426723980234879,https://a0.muscache.com/im/pictures/1384149807.jpg
20425593,Daire - Lake View,Yüzyıl Ortası Modern Göl Manzaralı 2 Yatak Odalı Daire,Özel Oda,20361,,20361,,,4.89,194,41.9348,-87.6504,https://www.airbnb.com.tr/rooms/20425593,https://a0.muscache.com/im/pictures/1333431486.jpg
8953380,Lake View bölgesinde oda,Wrigley yakınlarında göl manzaralı ev,Özel Oda,10582,,10582,,,4.96,255,41.94119,-87.64719,https://www.airbnb.com.tr/rooms/8953380,https://a0.muscache.com/im/pictures/89947361.jpg
1559148020701285489,Daire - Lincoln Park,"Manzara, Gölet ve Yürüyüş Alanı, Kısa Sokak",Daire,8889,,8889,,,4.72,39,41.92835,-87.64049,https://www.airbnb.com.tr/rooms/1559148020701285489,https://a0.muscache.com/im/pictures/2414136917.jpg
1562645928431841442,Daire - Lincoln Park,Benzersiz Cazibeli Stüdyo Lincoln Parkı/Hayvanat Bahçesi Sessiz Sokak,Daire,8266,,8266,,,4.6,20,41.92962,-87.64039,https://www.airbnb.com.tr/rooms/1562645928431841442,https://a0.muscache.com/im/pictures/2419766451.jpg
1402593656848200267,Daire - Lake View,Dinlendirici 1 yatak odası | Çift kişilik king boy yatak ve sıcak bir ortam,Özel Oda,6471,,6471,,,4.75,69,41.94318,-87.67064,https://www.airbnb.com.tr/rooms/1402593656848200267,https://a0.muscache.com/im/pictures/2144178905.jpg
45712121,Lake View bölgesinde oda,Göl kenarına yakın tarihi bir evde güzel bir yer.,Özel Oda,10631,,10631,,,4.89,165,41.93454,-87.64303,https://www.airbnb.com.tr/rooms/45712121,https://a0.muscache.com/im/pictures/2136872039.jpg
1459725530483838410,Daire - Lake View,1 Yatak Odalı İyi Donanımlı Daire,Özel Oda,6471,,6471,,,4.64,61,41.9441,-87.6698,https://www.airbnb.com.tr/rooms/1459725530483838410,https://a0.muscache.com/im/pictures/2248623016.jpg
1450904260625556721,Daire - Lincoln Park,Yerel halk gibi yaşayın: Lincoln Park'ta bodrum katı yürüyüşü,Daire,13222,,8247,18196,,4.9,49,41.92605,-87.66882,https://www.airbnb.com.tr/rooms/1450904260625556721,https://a0.muscache.com/im/pictures/2227032744.jpg
764599477754096242,Ev - Lake View,Sessiz Roscoe Village'da yazlık verandası olan 2 yatak odası/1 banyo,Müstakil Villa,10460,,10460,,,4.96,178,41.93889,-87.67094,https://www.airbnb.com.tr/rooms/764599477754096242,https://a0.muscache.com/im/pictures/1694012835.jpg
773277395382707715,Lake View bölgesinde oda,Harika Konum / Özel Oda,Özel Oda,5304,,,6155,4452,4.92,170,41.9376,-87.6538,https://www.airbnb.com.tr/rooms/773277395382707715,https://a0.muscache.com/im/pictures/1538680539.jpg
1403236499896175253,Daire - Lake View,Lakeview'da 2 Yatak Odalı Şık Daire,Özel Oda,19850,,,19850,,4.4,58,41.93656,-87.6526,https://www.airbnb.com.tr/rooms/1403236499896175253,https://a0.muscache.com/im/pictures/2148776476.jpg
46107325,Irving Park bölgesinde oda,Konforlu Oda Mavi Hatta Beş Dakika Yürüyüş Mesafesinde/RM 3,Özel Oda,2902,,,2902,,4.61,153,41.94878,-87.71364,https://www.airbnb.com.tr/rooms/46107325,https://a0.muscache.com/im/pictures/1088110239.jpg
1737010983177218512,Wrigleyville bölgesinde oda,K9 - Wrigley Field'ın yanında küçük bir oda,Özel Oda,4290,,,4290,,5.0,7,41.9449,-87.6588,https://www.airbnb.com.tr/rooms/1737010983177218512,https://a0.muscache.com/im/pictures/2794175416.jpg
816631703010132041,Daire - Lake View,Wrigley Field yakınında hoş bir stüdyo,Daire,10441,,,10441,,4.78,60,41.9552,-87.6694,https://www.airbnb.com.tr/rooms/816631703010132041,https://a0.muscache.com/im/pictures/1578397229.jpg
1416682936680054688,Misafir evi - West Town,"Misafir evi, oda 1",Özel Oda,7427,,,7427,,4.86,43,41.89865,-87.66628,https://www.airbnb.com.tr/rooms/1416682936680054688,https://a0.muscache.com/im/pictures/2626720694.jpg
724631926443392810,Wrigleyville bölgesinde oda,K7 - Cubs Stadyumu'nun/restoranların ve barların yanında küçük oda,Özel Oda,4014,,,4014,,4.83,6,41.9455,-87.66004,https://www.airbnb.com.tr/rooms/724631926443392810,https://a0.muscache.com/im/pictures/2774324270.jpg
44213093,Daire - Lincoln Park,"Lincoln Park Apartmanı, Park'a Birkaç Adım Mesafede",Daire,20799,,,20799,,4.91,55,41.92912,-87.64455,https://www.airbnb.com.tr/rooms/44213093,https://a0.muscache.com/im/pictures/1037274074.jpg
7989457,West Town bölgesinde oda,East Humboldt Park'ta nostaljik cazibe,Özel Oda,6033,,,6033,,4.82,204,41.90348,-87.69594,https://www.airbnb.com.tr/rooms/7989457,https://a0.muscache.com/im/pictures/1461117765.jpg
1302287090687096948,Daire - Lake View,Şık 6 Kişilik 1 Ücretsiz Park Yeri,Daire,27270,,,27270,,4.82,55,41.9393,-87.6429,https://www.airbnb.com.tr/rooms/1302287090687096948,https://a0.muscache.com/im/pictures/2447149917.jpg
1767593912332900201,Lake View bölgesinde oda,"En İyi Konumda, Asansörsüz Brown Stone Konforlu/Güvenli",Özel Oda,6325,,,6325,,,0,41.9372,-87.6697,https://www.airbnb.com.tr/rooms/1767593912332900201,https://a0.muscache.com/im/pictures/2804529714.jpg
721653073458172332,Site içi konut - Wrigleyville,"Langırt, Wrigley'den birkaç adım ötede, özel otopark",Daire / Ev,28183,,,28183,,4.91,186,41.94717,-87.65416,https://www.airbnb.com.tr/rooms/721653073458172332,https://a0.muscache.com/im/pictures/1495566791.jpg
1028397038137814793,Logan Square bölgesinde oda,Gotham City Özel Oda,Özel Oda,5692,,,5692,,4.84,63,41.92883,-87.69292,https://www.airbnb.com.tr/rooms/1028397038137814793,https://a0.muscache.com/im/pictures/1792828059.jpg
567390850413961918,Wrigleyville bölgesinde oda,H1 - Wrigley Field'a Bir Blok - 5 Misafire Kadar,Özel Oda,4985,,,4985,,4.67,169,41.94915,-87.65872,https://www.airbnb.com.tr/rooms/567390850413961918,https://a0.muscache.com/im/pictures/1345828156.jpg
724650026938156385,Wrigleyville bölgesinde oda,"K4 - Özel yatak odası, Wrigley Field'a 6 dakika yürüme mesafesinde",Özel Oda,4839,,,4839,,4.76,140,41.9441,-87.65939,https://www.airbnb.com.tr/rooms/724650026938156385,https://a0.muscache.com/im/pictures/1498107626.jpg
898466186903072118,Daire - Wrigleyville,Süper Konforlu İki Katlı Daire,Daire,44371,,,44371,,4.88,94,41.94894,-87.66062,https://www.airbnb.com.tr/rooms/898466186903072118,https://a0.muscache.com/im/pictures/1659063467.jpg
954631482828782423,Daire - Lake View,Naneli Taze • Klasik Lincoln Park Dairesi,Daire,30529,,,30529,,4.85,131,41.93404,-87.65204,https://www.airbnb.com.tr/rooms/954631482828782423,https://a0.muscache.com/im/pictures/1716338999.jpg
1112924991584211938,City Suites Hotel,Şikago bölgesinde otel,Daire / Ev,6524,,,,6524,4.66,130,41.9398,-87.6528,https://www.airbnb.com.tr/rooms/1112924991584211938,https://a0.muscache.com/im/pictures/2570855506.jpg
726376,Daire - Lake View,"Geniş Stüdyo, Harika Konum!",Daire,4768,,,,4768,4.71,950,41.93903,-87.65196,https://www.airbnb.com.tr/rooms/726376,https://a0.muscache.com/im/pictures/130171897.jpg
6057908,Daire - Lake View,Lakeview Charmer - park yeri ile!,Daire,10144,,,,10144,4.84,518,41.9383,-87.6529,https://www.airbnb.com.tr/rooms/6057908,https://a0.muscache.com/im/pictures/43306161.jpg
772761488160509011,Lake View bölgesinde oda,Lakeview'de harika konum/özel oda,Özel Oda,4160,,,,4160,4.92,169,41.9377,-87.6538,https://www.airbnb.com.tr/rooms/772761488160509011,https://a0.muscache.com/im/pictures/1538550441.jpg
1680615075416291568,Daire - Lake View,Wrigley Field Yakınında Rahat Chicago Stüdyosu,Daire,5619,,,,5619,4.79,19,41.93603,-87.64401,https://www.airbnb.com.tr/rooms/1680615075416291568,https://a0.muscache.com/im/pictures/2632525701.jpg
1145715743073945855,Lake View bölgesinde oda,Ortak banyolu özel oda,Özel Oda,2822,,,,2822,4.83,35,41.945,-87.6492,https://www.airbnb.com.tr/rooms/1145715743073945855,https://a0.muscache.com/im/pictures/2021608832.jpg
1719693079197371118,Daire - Lake View,Wrigley ve Michigan Gölü yakınında göl manzaralı 1 yatak odalı daire,Özel Oda,6957,,,,6957,4.91,11,41.9351,-87.6531,https://www.airbnb.com.tr/rooms/1719693079197371118,https://a0.muscache.com/im/pictures/2704492875.jpg
20381591,Daire - Lake View,Güzel iki yatak odası!,Özel Oda,7128,,,,7128,4.68,410,41.93741,-87.65639,https://www.airbnb.com.tr/rooms/20381591,https://a0.muscache.com/im/pictures/823725378.jpg
45512087,Lake View bölgesinde oda,Boystown şehir merkezinde şirin oda,Özel Oda,3308,,,,3308,4.77,391,41.9451,-87.6489,https://www.airbnb.com.tr/rooms/45512087,https://a0.muscache.com/im/pictures/1071217640.jpg
1403003917312309240,Daire - Lake View,Boystown yakınında şık stüdyo,Daire,5619,,,,5619,4.82,51,41.93789,-87.64823,https://www.airbnb.com.tr/rooms/1403003917312309240,https://a0.muscache.com/im/pictures/2144768340.jpg
40631718,Çatı katı - Lake View,"Lakeview Loft-Vintage Chicago, Modern Olanaklar",Daire / Ev,8344,,,,8344,4.96,606,41.93757,-87.66279,https://www.airbnb.com.tr/rooms/40631718,https://a0.muscache.com/im/pictures/1081301688.jpg
1401427553926902934,Daire - Lake View,Broadway'de Modern Stüdyo,Daire,5619,,,,5619,4.88,104,41.9376,-87.64523,https://www.airbnb.com.tr/rooms/1401427553926902934,https://a0.muscache.com/im/pictures/2142295016.jpg
1588790062206481323,Daire - Lake View,Basit ve rahat 1 yatak odalı göl manzaralı daire,Özel Oda,6957,,,,6957,4.5,16,41.93733,-87.65081,https://www.airbnb.com.tr/rooms/1588790062206481323,https://a0.muscache.com/im/pictures/2463577521.jpg
1405112664266129292,Daire - Lake View,"Wrigleyville yakınında ferah ev, 1 park yeri!",Daire,17855,,,,17855,4.83,42,41.9392,-87.6515,https://www.airbnb.com.tr/rooms/1405112664266129292,https://a0.muscache.com/im/pictures/2162004475.jpg
350347,Çatı katı - Lake View,"2 yatak odalı/2 banyolu şehir çatı katı, 2 park yeri, trene 1 blok",Özel Oda,13331,,,,13331,4.88,893,41.94107,-87.65492,https://www.airbnb.com.tr/rooms/350347,https://a0.muscache.com/im/pictures/3183246.jpg
773214911162646829,Lake View bölgesinde oda,Uygun Konum / Özel Oda (Queen Yatak),Özel Oda,5181,,,,5181,4.91,167,41.9376,-87.6538,https://www.airbnb.com.tr/rooms/773214911162646829,https://a0.muscache.com/im/pictures/1538616047.jpg
1410927037445326431,Daire - Lake View,Wrigleyville yakınında 2 park yeri ile 16 kişilik konaklama!,Daire,39798,,,,39798,4.85,13,41.9392,-87.6515,https://www.airbnb.com.tr/rooms/1410927037445326431,https://a0.muscache.com/im/pictures/2162006681.jpg
980385584712424016,Daire - Fatih,Street Suites 4,Daire,2287,,2287,,2287,4.71,105,41.00665,28.95422,https://www.airbnb.com.tr/rooms/980385584712424016,https://a0.muscache.com/im/pictures/2083882303.jpg
1586218366442060149,Otel - Fatih,Konforlu Çift Kişilik Oda Sultanahmet'e Yakın,Özel Oda,1826,,1826,,,4.82,120,41.0059,28.9542,https://www.airbnb.com.tr/rooms/1586218366442060149,https://a0.muscache.com/im/pictures/2457711799.jpg
1722653487110391744,Otel - Fatih,Deluxe Queen 302,Daire / Ev,2245,,2245,,,5.0,6,41.0054,28.9547,https://www.airbnb.com.tr/rooms/1722653487110391744,https://a0.muscache.com/im/pictures/2710815745.jpg
1540362618862979853,Otel - Fatih,Eko Single 101,Daire / Ev,1850,,1900,,1800,4.82,11,41.0087,28.94737,https://www.airbnb.com.tr/rooms/1540362618862979853,https://a0.muscache.com/im/pictures/2383795832.jpg
